This run was taken on the XXX sample under the following conditions: Temp=..., etc. ...

Format:
time    voltage    fit voltage    fit parameters

<data below>

0.000E+0	6.350E+0	5.000E+0	5.000E+0
1.000E+0	8.185E+0	4.744E+0	1.500E+1
2.000E+0	6.808E+0	4.507E+0	1.000E+1
3.000E+0	6.605E+0	4.290E+0	1.500E+2
4.000E+0	5.788E+0	4.089E+0	0.000E+0
5.000E+0	4.982E+0	3.905E+0	0.000E+0
6.000E+0	6.252E+0	3.736E+0	0.000E+0
7.000E+0	4.263E+0	3.581E+0	0.000E+0
8.000E+0	6.830E+0	3.439E+0	0.000E+0
9.000E+0	6.511E+0	3.309E+0	0.000E+0
1.000E+1	3.938E+0	3.191E+0	0.000E+0
1.100E+1	5.225E+0	3.083E+0	0.000E+0
1.200E+1	7.826E+0	2.985E+0	0.000E+0
1.300E+1	3.283E+0	2.896E+0	0.000E+0
1.400E+1	2.325E+0	2.816E+0	0.000E+0
1.500E+1	5.997E+0	2.744E+0	0.000E+0
1.600E+1	3.883E+0	2.680E+0	0.000E+0
1.700E+1	3.390E+0	2.622E+0	0.000E+0
1.800E+1	5.776E+0	2.570E+0	0.000E+0
1.900E+1	7.495E+0	2.525E+0	0.000E+0
2.000E+1	-8.984E-1	2.485E+0	0.000E+0
2.100E+1	3.090E+0	2.450E+0	0.000E+0
2.200E+1	2.140E+0	2.420E+0	0.000E+0
2.300E+1	2.385E+0	2.394E+0	0.000E+0
2.400E+1	-1.002E+0	2.373E+0	0.000E+0
2.500E+1	3.379E+0	2.355E+0	0.000E+0
2.600E+1	2.816E+0	2.341E+0	0.000E+0
2.700E+1	5.391E+0	2.330E+0	0.000E+0
2.800E+1	6.642E+0	2.322E+0	0.000E+0
2.900E+1	3.872E-2	2.317E+0	0.000E+0
3.000E+1	1.839E+0	2.314E+0	0.000E+0
3.100E+1	1.692E+0	2.314E+0	0.000E+0
3.200E+1	-5.132E-1	2.316E+0	0.000E+0
3.300E+1	4.885E+0	2.320E+0	0.000E+0
3.400E+1	2.770E+0	2.325E+0	0.000E+0
3.500E+1	6.211E+0	2.333E+0	0.000E+0
3.600E+1	4.039E+0	2.341E+0	0.000E+0
3.700E+1	3.177E+0	2.352E+0	0.000E+0
3.800E+1	2.356E+0	2.363E+0	0.000E+0
3.900E+1	2.431E+0	2.376E+0	0.000E+0
4.000E+1	4.529E+0	2.390E+0	0.000E+0
4.100E+1	5.250E+0	2.405E+0	0.000E+0
4.200E+1	2.797E+0	2.420E+0	0.000E+0
4.300E+1	9.160E-1	2.437E+0	0.000E+0
4.400E+1	3.831E+0	2.454E+0	0.000E+0
4.500E+1	4.098E+0	2.471E+0	0.000E+0
4.600E+1	3.085E+0	2.490E+0	0.000E+0
4.700E+1	1.763E+0	2.508E+0	0.000E+0
4.800E+1	-1.748E-1	2.527E+0	0.000E+0
4.900E+1	8.326E+0	2.547E+0	0.000E+0
5.000E+1	1.622E+0	2.567E+0	0.000E+0
5.100E+1	3.251E+0	2.587E+0	0.000E+0
5.200E+1	1.597E+0	2.607E+0	0.000E+0
5.300E+1	3.615E+0	2.628E+0	0.000E+0
5.400E+1	5.760E+0	2.648E+0	0.000E+0
5.500E+1	3.220E+0	2.669E+0	0.000E+0
5.600E+1	4.935E+0	2.690E+0	0.000E+0
5.700E+1	3.592E+0	2.711E+0	0.000E+0
5.800E+1	2.837E+0	2.731E+0	0.000E+0
5.900E+1	2.822E+0	2.752E+0	0.000E+0
6.000E+1	4.970E+0	2.773E+0	0.000E+0
6.100E+1	3.266E+0	2.794E+0	0.000E+0
6.200E+1	3.038E+0	2.814E+0	0.000E+0
6.300E+1	1.193E+0	2.835E+0	0.000E+0
6.400E+1	4.149E+0	2.855E+0	0.000E+0
6.500E+1	4.765E+0	2.875E+0	0.000E+0
6.600E+1	3.358E+0	2.895E+0	0.000E+0
6.700E+1	4.578E+0	2.915E+0	0.000E+0
6.800E+1	5.963E+0	2.935E+0	0.000E+0
6.900E+1	3.334E+0	2.954E+0	0.000E+0
7.000E+1	1.277E+0	2.973E+0	0.000E+0
7.100E+1	3.672E+0	2.992E+0	0.000E+0
7.200E+1	7.348E+0	3.011E+0	0.000E+0
7.300E+1	3.585E+0	3.030E+0	0.000E+0
7.400E+1	4.355E+0	3.048E+0	0.000E+0
7.500E+1	4.876E+0	3.066E+0	0.000E+0
7.600E+1	5.754E+0	3.084E+0	0.000E+0
7.700E+1	4.326E-1	3.102E+0	0.000E+0
7.800E+1	5.412E+0	3.119E+0	0.000E+0
7.900E+1	5.216E+0	3.136E+0	0.000E+0
8.000E+1	5.614E+0	3.153E+0	0.000E+0
8.100E+1	6.035E+0	3.169E+0	0.000E+0
8.200E+1	1.774E+0	3.186E+0	0.000E+0
8.300E+1	1.170E+0	3.202E+0	0.000E+0
8.400E+1	5.033E+0	3.217E+0	0.000E+0
8.500E+1	5.721E+0	3.233E+0	0.000E+0
8.600E+1	5.674E+0	3.248E+0	0.000E+0
8.700E+1	4.002E+0	3.263E+0	0.000E+0
8.800E+1	5.019E+0	3.277E+0	0.000E+0
8.900E+1	7.589E+0	3.291E+0	0.000E+0
9.000E+1	4.909E+0	3.305E+0	0.000E+0
9.100E+1	5.323E+0	3.319E+0	0.000E+0
9.200E+1	6.755E+0	3.332E+0	0.000E+0
9.300E+1	6.710E+0	3.345E+0	0.000E+0
9.400E+1	4.635E+0	3.358E+0	0.000E+0
9.500E+1	4.563E+0	3.371E+0	0.000E+0
9.600E+1	6.251E+0	3.383E+0	0.000E+0
9.700E+1	7.509E+0	3.395E+0	0.000E+0
9.800E+1	5.616E+0	3.407E+0	0.000E+0
9.900E+1	4.544E+0	3.418E+0	0.000E+0
1.000E+2	3.714E+0	3.429E+0	0.000E+0
1.010E+2	1.279E+0	3.440E+0	0.000E+0
1.020E+2	5.442E+0	3.451E+0	0.000E+0
1.030E+2	6.237E+0	3.461E+0	0.000E+0
1.040E+2	5.571E+0	3.471E+0	0.000E+0
1.050E+2	4.410E+0	3.481E+0	0.000E+0
1.060E+2	3.485E+0	3.490E+0	0.000E+0
1.070E+2	5.232E+0	3.499E+0	0.000E+0
1.080E+2	6.304E+0	3.508E+0	0.000E+0
1.090E+2	3.795E+0	3.517E+0	0.000E+0
1.100E+2	5.121E+0	3.526E+0	0.000E+0
1.110E+2	6.225E+0	3.534E+0	0.000E+0
1.120E+2	4.055E+0	3.542E+0	0.000E+0
1.130E+2	4.028E+0	3.549E+0	0.000E+0
1.140E+2	1.682E+0	3.557E+0	0.000E+0
1.150E+2	6.696E+0	3.564E+0	0.000E+0
1.160E+2	8.950E+0	3.571E+0	0.000E+0
1.170E+2	5.104E+0	3.578E+0	0.000E+0
1.180E+2	2.640E+0	3.584E+0	0.000E+0
1.190E+2	3.450E+0	3.590E+0	0.000E+0
1.200E+2	6.506E+0	3.596E+0	0.000E+0
1.210E+2	7.336E+0	3.602E+0	0.000E+0
1.220E+2	7.905E+0	3.608E+0	0.000E+0
1.230E+2	6.368E+0	3.613E+0	0.000E+0
1.240E+2	3.080E+0	3.618E+0	0.000E+0
1.250E+2	6.647E+0	3.623E+0	0.000E+0
1.260E+2	3.894E+0	3.627E+0	0.000E+0
1.270E+2	7.922E+0	3.632E+0	0.000E+0
1.280E+2	3.865E+0	3.636E+0	0.000E+0
1.290E+2	6.585E+0	3.640E+0	0.000E+0
1.300E+2	5.134E+0	3.644E+0	0.000E+0
1.310E+2	5.550E+0	3.647E+0	0.000E+0
1.320E+2	2.129E+0	3.651E+0	0.000E+0
1.330E+2	5.235E+0	3.654E+0	0.000E+0
1.340E+2	3.897E+0	3.657E+0	0.000E+0
1.350E+2	1.732E+0	3.660E+0	0.000E+0
1.360E+2	6.569E+0	3.662E+0	0.000E+0
1.370E+2	5.700E+0	3.665E+0	0.000E+0
1.380E+2	5.514E+0	3.667E+0	0.000E+0
1.390E+2	6.150E+0	3.669E+0	0.000E+0
1.400E+2	6.099E+0	3.671E+0	0.000E+0
1.410E+2	8.017E+0	3.672E+0	0.000E+0
1.420E+2	8.777E+0	3.674E+0	0.000E+0
1.430E+2	5.640E+0	3.675E+0	0.000E+0
1.440E+2	5.427E+0	3.676E+0	0.000E+0
1.450E+2	7.903E+0	3.677E+0	0.000E+0
1.460E+2	2.564E+0	3.678E+0	0.000E+0
1.470E+2	2.042E+0	3.678E+0	0.000E+0
1.480E+2	8.990E+0	3.679E+0	0.000E+0
1.490E+2	8.179E+0	3.679E+0	0.000E+0
1.500E+2	8.547E+0	3.679E+0	0.000E+0
1.510E+2	6.626E+0	3.679E+0	0.000E+0
1.520E+2	3.489E+0	3.679E+0	0.000E+0
1.530E+2	1.929E+0	3.678E+0	0.000E+0
1.540E+2	4.847E+0	3.678E+0	0.000E+0
1.550E+2	4.780E+0	3.677E+0	0.000E+0
1.560E+2	4.994E+0	3.676E+0	0.000E+0
1.570E+2	6.380E+0	3.675E+0	0.000E+0
1.580E+2	5.363E+0	3.674E+0	0.000E+0
1.590E+2	7.449E+0	3.673E+0	0.000E+0
1.600E+2	4.416E+0	3.671E+0	0.000E+0
1.610E+2	4.062E+0	3.669E+0	0.000E+0
1.620E+2	3.768E+0	3.668E+0	0.000E+0
1.630E+2	4.210E+0	3.666E+0	0.000E+0
1.640E+2	6.567E+0	3.664E+0	0.000E+0
1.650E+2	5.486E+0	3.662E+0	0.000E+0
1.660E+2	3.768E+0	3.659E+0	0.000E+0
1.670E+2	5.334E+0	3.657E+0	0.000E+0
1.680E+2	3.774E+0	3.654E+0	0.000E+0
1.690E+2	5.974E+0	3.652E+0	0.000E+0
1.700E+2	4.169E+0	3.649E+0	0.000E+0
1.710E+2	6.278E+0	3.646E+0	0.000E+0
1.720E+2	7.867E+0	3.643E+0	0.000E+0
1.730E+2	3.252E+0	3.640E+0	0.000E+0
1.740E+2	7.893E+0	3.636E+0	0.000E+0
1.750E+2	4.857E+0	3.633E+0	0.000E+0
1.760E+2	3.475E+0	3.630E+0	0.000E+0
1.770E+2	3.674E+0	3.626E+0	0.000E+0
1.780E+2	6.526E+0	3.622E+0	0.000E+0
1.790E+2	4.961E+0	3.618E+0	0.000E+0
1.800E+2	5.979E+0	3.614E+0	0.000E+0
1.810E+2	8.780E+0	3.610E+0	0.000E+0
1.820E+2	7.228E+0	3.606E+0	0.000E+0
1.830E+2	5.099E+0	3.602E+0	0.000E+0
1.840E+2	2.044E+0	3.597E+0	0.000E+0
1.850E+2	8.868E+0	3.593E+0	0.000E+0
1.860E+2	9.040E+0	3.588E+0	0.000E+0
1.870E+2	3.639E+0	3.584E+0	0.000E+0
1.880E+2	7.711E+0	3.579E+0	0.000E+0
1.890E+2	5.805E+0	3.574E+0	0.000E+0
1.900E+2	5.645E+0	3.569E+0	0.000E+0
1.910E+2	2.814E+0	3.564E+0	0.000E+0
1.920E+2	6.734E+0	3.559E+0	0.000E+0
1.930E+2	6.285E+0	3.554E+0	0.000E+0
1.940E+2	5.248E+0	3.548E+0	0.000E+0
1.950E+2	5.814E+0	3.543E+0	0.000E+0
1.960E+2	4.194E+0	3.537E+0	0.000E+0
1.970E+2	5.079E+0	3.532E+0	0.000E+0
1.980E+2	6.385E+0	3.526E+0	0.000E+0
1.990E+2	5.629E+0	3.520E+0	0.000E+0
2.000E+2	3.591E+0	3.515E+0	0.000E+0
2.010E+2	6.953E+0	3.509E+0	0.000E+0
2.020E+2	7.642E+0	3.503E+0	0.000E+0
2.030E+2	7.287E+0	3.497E+0	0.000E+0
2.040E+2	5.634E+0	3.491E+0	0.000E+0
2.050E+2	7.754E+0	3.484E+0	0.000E+0
2.060E+2	6.107E+0	3.478E+0	0.000E+0
2.070E+2	3.806E+0	3.472E+0	0.000E+0
2.080E+2	8.920E+0	3.465E+0	0.000E+0
2.090E+2	2.642E+0	3.459E+0	0.000E+0
2.100E+2	5.344E+0	3.452E+0	0.000E+0
2.110E+2	8.498E+0	3.446E+0	0.000E+0
2.120E+2	1.969E+0	3.439E+0	0.000E+0
2.130E+2	2.190E+0	3.432E+0	0.000E+0
2.140E+2	5.607E+0	3.426E+0	0.000E+0
2.150E+2	5.528E+0	3.419E+0	0.000E+0
2.160E+2	6.413E+0	3.412E+0	0.000E+0
2.170E+2	2.795E+0	3.405E+0	0.000E+0
2.180E+2	3.174E+0	3.398E+0	0.000E+0
2.190E+2	6.432E+0	3.391E+0	0.000E+0
2.200E+2	3.358E+0	3.384E+0	0.000E+0
2.210E+2	7.865E+0	3.376E+0	0.000E+0
2.220E+2	4.647E+0	3.369E+0	0.000E+0
2.230E+2	4.781E+0	3.362E+0	0.000E+0
2.240E+2	3.521E+0	3.354E+0	0.000E+0
2.250E+2	9.916E+0	3.347E+0	0.000E+0
2.260E+2	8.653E+0	3.339E+0	0.000E+0
2.270E+2	3.549E+0	3.332E+0	0.000E+0
2.280E+2	6.090E+0	3.324E+0	0.000E+0
2.290E+2	1.322E+0	3.317E+0	0.000E+0
2.300E+2	5.935E+0	3.309E+0	0.000E+0
2.310E+2	7.426E+0	3.301E+0	0.000E+0
2.320E+2	5.642E+0	3.294E+0	0.000E+0
2.330E+2	3.539E+0	3.286E+0	0.000E+0
2.340E+2	4.845E+0	3.278E+0	0.000E+0
2.350E+2	7.306E+0	3.270E+0	0.000E+0
2.360E+2	4.614E+0	3.262E+0	0.000E+0
2.370E+2	9.398E+0	3.254E+0	0.000E+0
2.380E+2	5.174E+0	3.246E+0	0.000E+0
2.390E+2	7.163E+0	3.238E+0	0.000E+0
2.400E+2	6.822E+0	3.230E+0	0.000E+0
2.410E+2	4.599E+0	3.222E+0	0.000E+0
2.420E+2	4.596E+0	3.214E+0	0.000E+0
2.430E+2	5.477E+0	3.206E+0	0.000E+0
2.440E+2	6.280E+0	3.198E+0	0.000E+0
2.450E+2	1.420E+0	3.190E+0	0.000E+0
2.460E+2	4.538E+0	3.181E+0	0.000E+0
2.470E+2	4.238E+0	3.173E+0	0.000E+0
2.480E+2	5.518E+0	3.165E+0	0.000E+0
2.490E+2	6.183E+0	3.156E+0	0.000E+0
2.500E+2	5.314E+0	3.148E+0	0.000E+0
2.510E+2	3.568E+0	3.140E+0	0.000E+0
2.520E+2	7.633E+0	3.131E+0	0.000E+0
2.530E+2	3.625E+0	3.123E+0	0.000E+0
2.540E+2	4.387E+0	3.114E+0	0.000E+0
2.550E+2	1.229E+0	3.106E+0	0.000E+0
2.560E+2	6.728E+0	3.097E+0	0.000E+0
2.570E+2	4.511E+0	3.089E+0	0.000E+0
2.580E+2	4.296E+0	3.080E+0	0.000E+0
2.590E+2	2.810E+0	3.071E+0	0.000E+0
2.600E+2	9.321E+0	3.063E+0	0.000E+0
2.610E+2	4.071E+0	3.054E+0	0.000E+0
2.620E+2	4.636E+0	3.045E+0	0.000E+0
2.630E+2	7.905E-1	3.037E+0	0.000E+0
2.640E+2	4.622E+0	3.028E+0	0.000E+0
2.650E+2	5.520E+0	3.019E+0	0.000E+0
2.660E+2	2.781E+0	3.011E+0	0.000E+0
2.670E+2	8.516E+0	3.002E+0	0.000E+0
2.680E+2	1.554E+0	2.993E+0	0.000E+0
2.690E+2	5.740E+0	2.984E+0	0.000E+0
2.700E+2	4.199E+0	2.975E+0	0.000E+0
2.710E+2	1.641E+0	2.967E+0	0.000E+0
2.720E+2	3.553E+0	2.958E+0	0.000E+0
2.730E+2	7.439E+0	2.949E+0	0.000E+0
2.740E+2	4.819E+0	2.940E+0	0.000E+0
2.750E+2	4.037E+0	2.931E+0	0.000E+0
2.760E+2	4.240E+0	2.922E+0	0.000E+0
2.770E+2	5.900E+0	2.913E+0	0.000E+0
2.780E+2	7.409E+0	2.904E+0	0.000E+0
2.790E+2	6.000E+0	2.896E+0	0.000E+0
2.800E+2	8.583E+0	2.887E+0	0.000E+0
2.810E+2	3.985E+0	2.878E+0	0.000E+0
2.820E+2	1.078E+0	2.869E+0	0.000E+0
2.830E+2	1.689E+0	2.860E+0	0.000E+0
2.840E+2	5.078E+0	2.851E+0	0.000E+0
2.850E+2	2.083E+0	2.842E+0	0.000E+0
2.860E+2	4.115E+0	2.833E+0	0.000E+0
2.870E+2	2.245E+0	2.824E+0	0.000E+0
2.880E+2	3.234E+0	2.815E+0	0.000E+0
2.890E+2	4.672E+0	2.806E+0	0.000E+0
2.900E+2	5.175E+0	2.797E+0	0.000E+0
2.910E+2	5.810E+0	2.788E+0	0.000E+0
2.920E+2	2.841E+0	2.779E+0	0.000E+0
2.930E+2	5.510E+0	2.770E+0	0.000E+0
2.940E+2	5.806E+0	2.761E+0	0.000E+0
2.950E+2	7.673E+0	2.752E+0	0.000E+0
2.960E+2	6.185E+0	2.743E+0	0.000E+0
2.970E+2	6.538E+0	2.734E+0	0.000E+0
2.980E+2	4.426E+0	2.725E+0	0.000E+0
2.990E+2	3.870E+0	2.716E+0	0.000E+0
3.000E+2	7.423E+0	2.707E+0	0.000E+0
3.010E+2	7.274E+0	2.698E+0	0.000E+0
3.020E+2	4.554E+0	2.689E+0	0.000E+0
3.030E+2	4.955E+0	2.680E+0	0.000E+0
3.040E+2	5.300E+0	2.671E+0	0.000E+0
3.050E+2	6.707E+0	2.662E+0	0.000E+0
3.060E+2	1.450E+0	2.653E+0	0.000E+0
3.070E+2	3.011E+0	2.644E+0	0.000E+0
3.080E+2	3.863E-1	2.635E+0	0.000E+0
3.090E+2	6.288E+0	2.626E+0	0.000E+0
3.100E+2	-1.263E-1	2.617E+0	0.000E+0
3.110E+2	2.443E+0	2.608E+0	0.000E+0
3.120E+2	4.885E+0	2.599E+0	0.000E+0
3.130E+2	5.741E+0	2.590E+0	0.000E+0
3.140E+2	2.529E+0	2.581E+0	0.000E+0
3.150E+2	4.367E+0	2.572E+0	0.000E+0
3.160E+2	4.619E+0	2.563E+0	0.000E+0
3.170E+2	3.328E+0	2.554E+0	0.000E+0
3.180E+2	5.073E+0	2.545E+0	0.000E+0
3.190E+2	5.995E+0	2.536E+0	0.000E+0
3.200E+2	1.869E+0	2.527E+0	0.000E+0
3.210E+2	6.696E+0	2.518E+0	0.000E+0
3.220E+2	6.764E+0	2.509E+0	0.000E+0
3.230E+2	7.155E+0	2.500E+0	0.000E+0
3.240E+2	5.649E+0	2.491E+0	0.000E+0
3.250E+2	2.412E+0	2.482E+0	0.000E+0
3.260E+2	5.161E+0	2.473E+0	0.000E+0
3.270E+2	2.086E+0	2.464E+0	0.000E+0
3.280E+2	4.655E+0	2.455E+0	0.000E+0
3.290E+2	1.550E+0	2.447E+0	0.000E+0
3.300E+2	7.795E+0	2.438E+0	0.000E+0
3.310E+2	5.810E+0	2.429E+0	0.000E+0
3.320E+2	3.035E+0	2.420E+0	0.000E+0
3.330E+2	7.226E+0	2.411E+0	0.000E+0
3.340E+2	3.535E+0	2.402E+0	0.000E+0
